%  GPST,,latitude(deg), longitude(deg), height(m),  Q, ns,  sdn(m),  sde(m),  sdu(m), sdne(m), sdeu(m),  sdun(m), age(s), ratio
2020/02/15,04:19:49.20,39.748825063,-104.98968094,1573.334,5,6,2.6544,2.5223,5.7267,0.8239,2.09,-1.8378,0,0
2020/02/15,04:19:49.40,39.74882572,-104.989680858,1573.3794,5,6,2.6544,2.5224,5.7269,0.8239,2.0903,-1.8378,0,0
2020/02/15,04:19:49.60,39.748825461,-104.989681033,1573.3786,5,6,2.6544,2.5224,5.727,0.8238,2.0905,-1.8377,0,0
2020/02/15,04:19:49.80,39.748825889,-104.989680974,1573.4087,5,6,2.6544,2.5224,5.7271,0.8238,2.0907,-1.8376,0,0
2020/02/15,04:19:50.00,39.748840145,-104.98967762,1574.5586,5,5,8.2127,2.8876,8.034,3.4063,3.5059,6.357,0,0
2020/02/15,04:19:50.20,39.748826908,-104.989680738,1573.4758,5,6,2.6543,2.5225,5.7274,0.8237,2.0911,-1.8375,0,0
2020/02/15,04:19:50.40,39.748826423,-104.989680854,1573.455,5,6,2.6543,2.5225,5.7276,0.8236,2.0913,-1.8375,0,0
2020/02/15,04:19:50.60,39.748826326,-104.989680925,1573.4497,5,6,2.6543,2.5225,5.7277,0.8236,2.0915,-1.8374,0,0
2020/02/15,04:19:50.80,39.748825356,-104.989681159,1573.3796,5,6,2.6543,2.5226,5.7279,0.8235,2.0917,-1.8373,0,0
2020/02/15,04:19:51.00,39.748825338,-104.989681218,1573.3753,5,6,2.6543,2.5226,5.728,0.8235,2.0919,-1.8373,0,0
2020/02/15,04:19:51.20,39.748825987,-104.989681145,1573.4304,5,6,2.6543,2.5226,5.7282,0.8234,2.0921,-1.8372,0,0
2020/02/15,04:19:51.40,39.748826163,-104.98968116,1573.4509,5,6,2.6543,2.5227,5.7283,0.8234,2.0923,-1.8371,0,0
2020/02/15,04:19:51.60,39.748826031,-104.989681192,1573.4548,5,6,2.6543,2.5227,5.7285,0.8233,2.0926,-1.8371,0,0
2020/02/15,04:19:51.80,39.748825664,-104.989681326,1573.4271,5,6,2.6543,2.5227,5.7286,0.8233,2.0928,-1.837,0,0
2020/02/15,04:19:52.00,39.74882658,-104.989681135,1573.4999,5,6,2.6543,2.5227,5.7288,0.8233,2.093,-1.837,0,0
2020/02/15,04:19:52.20,39.748826215,-104.989681275,1573.4803,5,6,2.6543,2.5228,5.7289,0.8232,2.0932,-1.8369,0,0
2020/02/15,04:19:52.40,39.748826173,-104.989681329,1573.4871,5,6,2.6543,2.5228,5.7291,0.8232,2.0934,-1.8368,0,0
2020/02/15,04:19:52.60,39.748826335,-104.989681277,1573.5144,5,6,2.6543,2.5228,5.7292,0.8231,2.0936,-1.8368,0,0
2020/02/15,04:19:52.80,39.748825697,-104.989681433,1573.4734,5,6,2.6543,2.5229,5.7293,0.8231,2.0938,-1.8367,0,0
2020/02/15,04:19:53.00,39.748826385,-104.98968136,1573.5322,5,6,2.6543,2.5229,5.7295,0.823,2.094,-1.8367,0,0
2020/02/15,04:19:53.20,39.748827172,-104.989681181,1573.6159,5,6,2.6543,2.5229,5.7296,0.823,2.0942,-1.8366,0,0
2020/02/15,04:19:53.40,39.748826666,-104.98968135,1573.5801,5,6,2.6543,2.5229,5.7298,0.8229,2.0944,-1.8365,0,0
2020/02/15,04:19:53.60,39.748826775,-104.989681395,1573.6002,5,6,2.6543,2.523,5.7299,0.8229,2.0946,-1.8365,0,0
2020/02/15,04:19:53.80,39.74882556,-104.989681741,1573.519,5,6,2.6543,2.523,5.7301,0.8228,2.0949,-1.8364,0,0
2020/02/15,04:19:54.00,39.748825987,-104.989681745,1573.5408,5,6,2.6543,2.523,5.7302,0.8228,2.0951,-1.8364,0,0
2020/02/15,04:19:54.20,39.748826937,-104.989681539,1573.6259,5,6,2.6543,2.5231,5.7304,0.8227,2.0953,-1.8363,0,0
2020/02/15,04:19:54.40,39.748826284,-104.989681684,1573.5832,5,6,2.6542,2.5231,5.7305,0.8227,2.0955,-1.8362,0,0
2020/02/15,04:19:54.60,39.748826278,-104.989681796,1573.5832,5,6,2.6542,2.5231,5.7307,0.8226,2.0957,-1.8362,0,0
2020/02/15,04:19:54.80,39.748827013,-104.989681746,1573.6381,5,6,2.6542,2.5232,5.7308,0.8226,2.0959,-1.8361,0,0
2020/02/15,04:19:55.00,39.748827292,-104.98968161,1573.6785,5,6,2.6542,2.5232,5.731,0.8225,2.0961,-1.8361,0,0
2020/02/15,04:19:55.20,39.748827543,-104.989681591,1573.7115,5,6,2.6542,2.5232,5.7311,0.8225,2.0963,-1.836,0,0
2020/02/15,04:19:55.40,39.748827452,-104.989681719,1573.7139,5,6,2.6542,2.5232,5.7313,0.8224,2.0965,-1.8359,0,0
2020/02/15,04:19:55.60,39.748826798,-104.989681938,1573.6747,5,6,2.6542,2.5233,5.7314,0.8224,2.0967,-1.8359,0,0
2020/02/15,04:19:55.80,39.748827467,-104.989681938,1573.7376,5,6,2.6542,2.5233,5.7315,0.8223,2.0969,-1.8358,0,0
2020/02/15,04:19:56.00,39.748827511,-104.98968192,1573.7393,5,6,2.6542,2.5233,5.7317,0.8223,2.0971,-1.8358,0,0
2020/02/15,04:19:56.20,39.748827202,-104.989682042,1573.7217,5,6,2.6542,2.5234,5.7318,0.8222,2.0974,-1.8357,0,0
2020/02/15,04:19:56.40,39.7488273,-104.989682168,1573.7339,5,6,2.6542,2.5234,5.732,0.8222,2.0976,-1.8356,0,0
2020/02/15,04:19:56.60,39.748827084,-104.989682325,1573.71,5,6,2.6542,2.5234,5.7321,0.8221,2.0978,-1.8356,0,0
2020/02/15,04:19:56.80,39.748826883,-104.989682341,1573.7143,5,6,2.6542,2.5234,5.7323,0.8221,2.098,-1.8355,0,0
2020/02/15,04:19:57.00,39.748826335,-104.989682547,1573.6824,5,6,2.6542,2.5235,5.7324,0.822,2.0982,-1.8354,0,0
2020/02/15,04:19:57.20,39.748826336,-104.989682592,1573.7017,5,6,2.6542,2.5235,5.7326,0.822,2.0984,-1.8354,0,0
2020/02/15,04:19:57.40,39.748826146,-104.989682755,1573.6683,5,6,2.6542,2.5235,5.7327,0.8219,2.0986,-1.8353,0,0
2020/02/15,04:19:57.60,39.74882579,-104.989682918,1573.6507,5,6,2.6542,2.5236,5.7329,0.8219,2.0988,-1.8353,0,0
2020/02/15,04:19:57.80,39.74882578,-104.989682964,1573.6697,5,6,2.6542,2.5236,5.733,0.8218,2.099,-1.8352,0,0
2020/02/15,04:19:58.00,39.74882591,-104.989682958,1573.6826,5,6,2.6542,2.5236,5.7332,0.8218,2.0992,-1.8351,0,0
2020/02/15,04:19:58.20,39.748825639,-104.989683153,1573.6666,5,6,2.6542,2.5237,5.7333,0.8217,2.0994,-1.8351,0,0
2020/02/15,04:19:58.40,39.748825681,-104.98968316,1573.6578,5,6,2.6542,2.5237,5.7335,0.8217,2.0997,-1.835,0,0
2020/02/15,04:19:58.60,39.74882602,-104.989683196,1573.69,5,6,2.6542,2.5237,5.7336,0.8216,2.0999,-1.835,0,0
2020/02/15,04:19:58.80,39.748825613,-104.989683329,1573.6602,5,6,2.6541,2.5237,5.7337,0.8216,2.1001,-1.8349,0,0
2020/02/15,04:19:59.00,39.748825823,-104.989683371,1573.6751,5,6,2.6541,2.5238,5.7339,0.8215,2.1003,-1.8348,0,0
2020/02/15,04:19:59.20,39.748825781,-104.989683368,1573.687,5,6,2.6541,2.5238,5.734,0.8215,2.1005,-1.8348,0,0
2020/02/15,04:19:59.40,39.748825818,-104.989683367,1573.6865,5,6,2.6541,2.5238,5.7342,0.8214,2.1007,-1.8347,0,0
2020/02/15,04:19:59.60,39.748826057,-104.989683369,1573.7179,5,6,2.6541,2.5239,5.7343,0.8214,2.1009,-1.8347,0,0
2020/02/15,04:19:59.80,39.748826209,-104.989683425,1573.7327,5,6,2.6541,2.5239,5.7345,0.8213,2.1011,-1.8346,0,0
2020/02/15,04:20:00.00,39.748826942,-104.989683281,1573.7899,5,6,2.6541,2.5239,5.7346,0.8213,2.1013,-1.8345,0,0
2020/02/15,04:20:00.20,39.748826856,-104.989683298,1573.7957,5,6,2.6541,2.5239,5.7348,0.8212,2.1015,-1.8345,0,0
2020/02/15,04:20:00.40,39.748827342,-104.989683216,1573.844,5,6,2.6541,2.524,5.7349,0.8212,2.1017,-1.8344,0,0
2020/02/15,04:20:00.60,39.748827703,-104.98968316,1573.8911,5,6,2.6541,2.524,5.7351,0.8211,2.102,-1.8343,0,0
2020/02/15,04:20:00.80,39.748827421,-104.98968315,1573.8797,5,6,2.6541,2.524,5.7352,0.8211,2.1022,-1.8343,0,0
2020/02/15,04:20:01.00,39.748827545,-104.989683206,1573.8775,5,6,2.6541,2.5241,5.7354,0.821,2.1024,-1.8342,0,0
2020/02/15,04:20:01.20,39.748827383,-104.989683135,1573.8937,5,6,2.6541,2.5241,5.7355,0.821,2.1026,-1.8342,0,0
2020/02/15,04:20:01.40,39.748827635,-104.989683126,1573.9089,5,6,2.6541,2.5241,5.7357,0.8209,2.1028,-1.8341,0,0
2020/02/15,04:20:01.60,39.748828074,-104.989683024,1573.9607,5,6,2.6541,2.5242,5.7358,0.8209,2.103,-1.834,0,0
2020/02/15,04:20:01.80,39.748827938,-104.989683087,1573.9554,5,6,2.6541,2.5242,5.7359,0.8208,2.1032,-1.834,0,0
2020/02/15,04:20:02.00,39.748828126,-104.989683006,1573.9847,5,6,2.6541,2.5242,5.7361,0.8208,2.1034,-1.8339,0,0
2020/02/15,04:20:02.20,39.748828769,-104.98968292,1574.0263,5,6,2.6541,2.5242,5.7362,0.8208,2.1036,-1.8339,0,0
2020/02/15,04:20:02.40,39.748828185,-104.989683043,1574.0047,5,6,2.6541,2.5243,5.7364,0.8207,2.1038,-1.8338,0,0
2020/02/15,04:20:02.60,39.748828193,-104.98968307,1574.0077,5,6,2.6541,2.5243,5.7365,0.8207,2.104,-1.8337,0,0
2020/02/15,04:20:02.80,39.748829055,-104.989682877,1574.0907,5,6,2.6541,2.5243,5.7367,0.8206,2.1042,-1.8337,0,0
2020/02/15,04:20:03.00,39.748828563,-104.989683082,1574.0416,5,6,2.6541,2.5244,5.7368,0.8206,2.1045,-1.8336,0,0
2020/02/15,04:20:03.20,39.748828532,-104.989682925,1574.0432,5,6,2.654,2.5244,5.737,0.8205,2.1047,-1.8335,0,0
2020/02/15,04:20:03.40,39.748828752,-104.989682602,1574.0669,5,6,2.654,2.5244,5.7371,0.8205,2.1049,-1.8335,0,0
2020/02/15,04:20:03.60,39.748827492,-104.989682366,1573.9922,5,6,2.654,2.5245,5.7373,0.8204,2.1051,-1.8334,0,0
2020/02/15,04:20:03.80,39.748827194,-104.989682052,1573.9768,5,6,2.654,2.5245,5.7374,0.8204,2.1053,-1.8334,0,0
2020/02/15,04:20:04.00,39.74882631,-104.989681482,1573.9583,5,6,2.654,2.5245,5.7376,0.8203,2.1055,-1.8333,0,0
2020/02/15,04:20:04.20,39.748825819,-104.989680176,1573.9823,5,6,2.654,2.5245,5.7377,0.8203,2.1057,-1.8332,0,0
